"Subj","#","Title","Comp Numb","Sec","Lec Lab","Start Time","End Time","Days","Credits","Bldg","Room","Instructor","Max Enrollment","Current Enrollment","Attr","Prerequisites"
"ME","1210","Thermodynamics","90882","B","LEC","13:10","14:00","M W F","3","","","D. Fletcher","0","0","","MATH 1248 or MATH 1242 , PHYS 1500 or PHYS 1600 , CHEM 1400"
"ME","1210","Thermodynamics","94151","C","LEC","08:00","09:15","M W","3","","","W. Louisos","0","0","","MATH 1248 or MATH 1242 , PHYS 1500 or PHYS 1600 , CHEM 1400"
"ME","2110","Materials Engineering","90717","A","LEC","10:05","11:20","T R","3","","","F. Sansoz","0","0","","ME 1140"
"ME","2111","Materials and Mech. Lab Fall","90838","A","LEC","08:30","09:20","W","2","","","A. Fath","0","0","","Catamount Core WIL1 course, ME 1140"
"ME","2111","Materials and Mech. Lab Fall","90839","A01","LAB","15:30","17:05","M","2","","","A. Fath","0","0","","Catamount Core WIL1 course, ME 1140"
"ME","2111","Materials and Mech. Lab Fall","90840","A02","LAB","16:20","17:55","T","2","","","A. Fath","0","0","","Catamount Core WIL1 course, ME 1140"
"ME","2111","Materials and Mech. Lab Fall","90841","A03","LAB","15:30","17:05","W","2","","","A. Fath","0","0","","Catamount Core WIL1 course, ME 1140"
"ME","2111","Materials and Mech. Lab Fall","92198","A04","LAB","16:20","17:55","R","2","","","A. Fath","0","0","","Catamount Core WIL1 course, ME 1140"
"ME","2111","Materials and Mech. Lab Fall","91612","A05","LAB","15:30","17:05","F","2","","","A. Fath","0","0","","Catamount Core WIL1 course, ME 1140"
"ME","2111","Materials and Mech. Lab Fall","95176","A06","LAB","14:30","16:05","R","2","","","A. Fath","0","0","","Catamount Core WIL1 course, ME 1140"
"ME","2120","System Dynamics","93231","A","LEC","09:40","10:30","M W F","3","","",".. Staff","0","0","","ME 1120"
"ME","2120","System Dynamics","90883","B","LEC","10:50","11:40","M W F","3","","",".. Staff","0","0","","ME 1120"
"ME","2230","Fluid Mechanics","90478","A","LEC","14:50","16:05","T W R","3","","","W. Louisos","0","0","","ME 1120 , ME 1140 or CEE 2100 , ME 1210 , MATH 3201"
"ME","2230","Fluid Mechanics","92615","B","LEC","10:50","11:40","M W F","3","","","W. Louisos","0","0","","ME 1120 , ME 1140 or CEE 2100 , ME 1210 , MATH 3201"
"ME","2231","Thermo-Fluid Lab Fall","90293","A","LEC","08:15","09:20","M","2","","","Y. Dubief","0","0","","Catamount Core WIL1 course; ME 1120 , ME 1140 or CEE 2100 ; ME 1210 , MATH 3201"
"ME","2231","Thermo-Fluid Lab Fall","90294","A01","LAB","14:20","17:20","M","2","","","Y. Dubief","0","0","","Catamount Core WIL1 course; ME 1120 , ME 1140 or CEE 2100 ; ME 1210 , MATH 3201"
"ME","2231","Thermo-Fluid Lab Fall","90295","A02","LAB","16:25","19:25","T","2","","","Y. Dubief","0","0","","Catamount Core WIL1 course; ME 1120 , ME 1140 or CEE 2100 ; ME 1210 , MATH 3201"
"ME","2231","Thermo-Fluid Lab Fall","90296","A03","LAB","14:20","17:20","W","2","","","Y. Dubief","0","0","","Catamount Core WIL1 course; ME 1120 , ME 1140 or CEE 2100 ; ME 1210 , MATH 3201"
"ME","2231","Thermo-Fluid Lab Fall","90298","A04","LAB","16:25","19:25","R","2","","","Y. Dubief","0","0","","Catamount Core WIL1 course; ME 1120 , ME 1140 or CEE 2100 ; ME 1210 , MATH 3201"
"ME","2231","Thermo-Fluid Lab Fall","90716","A05","LAB","10:05","13:05","T","2","","","Y. Dubief","0","0","","Catamount Core WIL1 course; ME 1120 , ME 1140 or CEE 2100 ; ME 1210 , MATH 3201"
"ME","2231","Thermo-Fluid Lab Fall","95177","A06","LAB","14:30","17:30","F","2","","","Y. Dubief","0","0","","Catamount Core WIL1 course; ME 1120 , ME 1140 or CEE 2100 ; ME 1210 , MATH 3201"
"ME","2996","College Honors","93536","A","H","11:40","12:30","T","3","","","H. Ossareh","0","0","",""
"ME","2996","College Honors","93537","B","H","TBA","TBA","","3","","","W. Louisos","0","0","",""
"ME","2996","College Honors","93588","C","H","TBA","TBA","","3","","","L. Schadler","0","0","",""
"ME","2996","College Honors","93596","D","H","TBA","TBA","","3","","","F. Sansoz","0","0","",""
"ME","2996","College Honors","93625","E","H","TBA","TBA","","3","","","J. Ma","0","0","",""
"ME","2996","College Honors","93701","F","H","TBA","TBA","","3","","","D. Fletcher","0","0","",""
"ME","2996","College Honors","94231","G","H","TBA","TBA","","3","","","J. Marshall","0","0","",""
"ME","2996","College Honors","94261","H","H","TBA","TBA","","3","","","L. Treers","0","0","",""
"ME","2996","College Honors","95112","I","H","TBA","TBA","","3","","","A. Fath","0","0","",""
"ME","3060","Integrated Product Dev","95664","A","LEC","10:05","11:20","T R","3","","","K. Doyle","0","0","QR","Senior standing"
"ME","3250","Compressible Flow","91949","A","LEC","10:05","11:20","T R","3","","","W. Louisos","0","0","","ME 2230 or equivalent"
"ME","3260","Renewable Energy Harvesting","93837","A","X","TBA","TBA","","3","","","Z. Ballard","0","0","","ME 2230 , CEE 3600 , or CEE 3615"
"ME","3390","Modern Manufacturing Processes","95665","A","LEC","13:15","14:30","T R","3","","","D. Burns","0","0","","Junior standing in Mechanical Engineering"
"ME","3990","Computational Solids Engr","95437","A","LEC","10:50","11:40","M W F","3","","","A. Fath","0","0","",""
"ME","3990","Energy Systems Engr","95438","B","1","09:40","10:30","M W F","3","","","J. Marshall","0","0","",""
"ME","3990","Engineering Project Mgmt","95439","C","2","14:50","16:05","T R","3","","","K. Doyle","0","0","",""
"ME","3990","Sports Engineering","95662","D","3","10:50","11:40","M W F","3","","","N. Fiorentino","0","0","",""
"ME","4010","Capstone Design I","90299","A","LEC","12:00","14:00","M W F","3","","","Epstein/Doyle","0","0","","Senior standing in Mechanical or Biomedical Engineering or Instructor permission"
"ME","5040","Adv Engineering Analysis I","90479","A","LEC","16:25","17:40","T R","3","","","D. Huston","0","0","","Graduate student in engineering, mathematics, or physical sciences or Instructor permission"
"ME","5120","Adv Engineering Materials","95430","A","LEC","14:50","16:05","T R","3","","","F. Sansoz","0","0","","Senior/Graduate student or Instructor permission"
"ME","5220","Adv Engr Thermodynamics I","93259","A","LEC","10:50","11:40","M W F","3","","","D. Fletcher","0","0","","Senior/Graduate student or permission"
"ME","5320","Fundamentals of Robotics","96158","A","LEC","15:30","16:20","M W F","4","","","L. Treers","0","0","","Knowledge of undergraduate-level dynamics, linear algebra, linear ordinary differential equations (ODEs), and python or similar programming language assumed"
"ME","5320","Fundamentals of Robotics","96159","A01","LAB","14:50","15:40","R","4","","","L. Treers","0","0","","Knowledge of undergraduate-level dynamics, linear algebra, linear ordinary differential equations (ODEs), and python or similar programming language assumed"
"ME","5440","Biothermodynamics","95432","A","LEC","14:20","15:10","M W F","3","","","R. Floreani","0","0","","Successful completion of Materials and Mechanics Lab such as ME 2111 , Thermo-Fluid Labs such as ME 2321 , or Biomedical design such as BME 3600 is assumed; Graduate student or Instructor permission"
"ME","5990","Edge AI and Robotics","96038","B","1","14:20","15:10","M W F","4","","","A. Fath","0","0","",""
"ME","5990","Edge AI and Robotics Lab","96039","B01","2","13:00","14:30","R","4","","","A. Fath","0","0","",""
"ME","5990","Graduate Seminar","95661","C","SEM","13:10","14:25","F","4","","","Ma/Sansoz","0","0","",""
"ME","6270","Turbulence","95772","A","LEC","10:05","11:20","T R","3","","","Y. Dubief","0","0","","Graduate student or Instructor permission; successful completion of undergraduate Mechanical Engineering Fluid Mechanics or similar required"
"ME","6391","Master's Thesis Research","90300","A","TD","TBA","TBA","","1 to 18","","","F. Sansoz","0","0","",""
"ME","6391","Master's Thesis Research","91049","B","TD","TBA","TBA","","1 to 18","","","Y. Dubief","0","0","",""
"ME","6391","Master's Thesis Research","92616","C","TD","TBA","TBA","","1 to 18","","","L. Schadler","0","0","",""
"ME","6391","Master's Thesis Research","91050","D","TD","TBA","TBA","","1 to 18","","","D. Fletcher","0","0","",""
"ME","6391","Master's Thesis Research","91051","E","TD","TBA","TBA","","1 to 18","","","W. Louisos","0","0","",""
"ME","6391","Master's Thesis Research","91052","F","TD","TBA","TBA","","1 to 18","","","D. Huston","0","0","",""
"ME","6391","Master's Thesis Research","91053","G","TD","TBA","TBA","","1 to 18","","","J. Ma","0","0","",""
"ME","6391","Master's Thesis Research","91054","H","TD","TBA","TBA","","1 to 18","","","J. Marshall","0","0","",""
"ME","6391","Master's Thesis Research","91055","I","TD","TBA","TBA","","1 to 18","","","R. Floreani","0","0","",""
"ME","6391","Master's Thesis Research","92251","J","TD","TBA","TBA","","1 to 18","","","L. Treers","0","0","",""
"ME","6391","Master's Thesis Research","92252","K","TD","TBA","TBA","","1 to 18","","","N. Fiorentino","0","0","",""
"ME","6391","Master's Thesis Research","92617","L","TD","TBA","TBA","","1 to 18","","","L. Duffaut Espinosa","0","0","",""
"ME","6391","Master's Thesis Research","95425","M","TD","TBA","TBA","","1 to 18","","","M. Leamy","0","0","",""
"ME","6391","Master's Thesis Research","92618","O","TD","TBA","TBA","","1 to 18","","","H. Ossareh","0","0","",""
"ME","6990","ST Nonlinear Systems","95427","A","LEC","09:40","10:30","M W F","3","","","M. Leamy","0","0","","Three hours with Instructor permission"
"ME","7491","Doctoral Dissertation Research","90301","A","TD","TBA","TBA","","1 to 18","","","F. Sansoz","0","0","",""
"ME","7491","Doctoral Dissertation Research","91056","B","TD","TBA","TBA","","1 to 18","","","Y. Dubief","0","0","",""
"ME","7491","Doctoral Dissertation Research","91057","C","TD","TBA","TBA","","1 to 18","","","J. Ma","0","0","",""
"ME","7491","Doctoral Dissertation Research","91058","D","TD","TBA","TBA","","1 to 18","","","D. Fletcher","0","0","",""
"ME","7491","Doctoral Dissertation Research","91059","E","TD","TBA","TBA","","1 to 18","","","L. Schadler","0","0","",""
"ME","7491","Doctoral Dissertation Research","91060","F","TD","TBA","TBA","","1 to 18","","","D. Huston","0","0","",""
"ME","7491","Doctoral Dissertation Research","94224","G","TD","TBA","TBA","","1 to 18","","","L. Treers","0","0","",""
"ME","7491","Doctoral Dissertation Research","91061","H","TD","TBA","TBA","","1 to 18","","","J. Marshall","0","0","",""
"ME","7491","Doctoral Dissertation Research","91062","I","TD","TBA","TBA","","1 to 18","","","R. Floreani","0","0","",""
"ME","7491","Doctoral Dissertation Research","92253","J","TD","TBA","TBA","","1 to 18","","","L. Treers","0","0","",""
"ME","7491","Doctoral Dissertation Research","92254","K","TD","TBA","TBA","","1 to 18","","","N. Fiorentino","0","0","",""
"ME","7491","Doctoral Dissertation Research","95426","L","TD","TBA","TBA","","1 to 18","","","M. Leamy","0","0","",""
"ME","7491","Doctoral Dissertation Research","92619","M","TD","TBA","TBA","","1 to 18","","","H. Ossareh","0","0","",""
"MMG","1010","First Year Colloquium","90152","A","LEC","10:50","11:40","M","1","","","K. Hodge","0","0","",""
"MMG","1020","Unseen Wrlds:Microbes & You","91586","A","LEC","09:40","10:30","M W F","3","","","J. Murray","0","0","GC1|SU",""
"MMG","1650","Microbiology & Pathogenesis","90153","A","LEC","11:40","12:55","T R","4","","","Guy/Hodge","0","0","","One semester chemistry"
"MMG","1650","Microbiology & Pathogenesis","90154","A01","LAB","09:40","11:40","W","4","","","K. Hodge","0","0","","One semester chemistry"
"MMG","1650","Microbiology & Pathogenesis","90155","A02","LAB","09:40","11:40","W","4","","","K. Hodge","0","0","","One semester chemistry"
"MMG","1650","Microbiology & Pathogenesis","90156","A03","LAB","13:10","15:10","W","4","","","K. Hodge","0","0","","One semester chemistry"
"MMG","1650","Microbiology & Pathogenesis","90703","A04","LAB","13:10","15:10","W","4","","","K. Hodge","0","0","","One semester chemistry"
"MMG","1650","Microbiology & Pathogenesis","92589","A05","LAB","15:30","17:30","W","4","","","K. Hodge","0","0","","One semester chemistry"
"MMG","1650","Microbiology & Pathogenesis","94625","A06","LAB","15:30","17:30","W","4","","","K. Hodge","0","0","","One semester chemistry"
"MMG","1650","Microbiology & Pathogenesis","91990","ZRA","LEC","11:40","12:55","T R","4","","","Guy/Hodge","0","0","","One semester chemistry"
"MMG","1995","Undergraduate Research","93232","A","TD","TBA","TBA","","1 to 18","","","R. Guy","0","0","",""
"MMG","2010","Microbiol & Infectious Disease","90157","A","LEC","14:20","15:10","M W F","4","","","Guy/Hodge","0","0","","BHSC 1340 , BCOR 1400 , BCOR 1425 , BIOL 1005 or BIOL 1400 ; Microbiology or Molecular Genetics major or minor or Animal Sciences, Biomedical and Clinical Sciences major"
"MMG","2010","Microbiol & Infectious Disease","90158","A01","LAB","09:20","11:20","T R","4","","","K. Hodge","0","0","","BHSC 1340 , BCOR 1400 , BCOR 1425 , BIOL 1005 or BIOL 1400 ; Microbiology or Molecular Genetics major or minor or Animal Sciences, Biomedical and Clinical Sciences major"
"MMG","2010","Microbiol & Infectious Disease","90159","A02","LAB","09:20","11:20","T R","4","","","K. Hodge","0","0","","BHSC 1340 , BCOR 1400 , BCOR 1425 , BIOL 1005 or BIOL 1400 ; Microbiology or Molecular Genetics major or minor or Animal Sciences, Biomedical and Clinical Sciences major"
"MMG","2010","Microbiol & Infectious Disease","90160","A03","LAB","12:00","14:00","T R","4","","","K. Hodge","0","0","","BHSC 1340 , BCOR 1400 , BCOR 1425 , BIOL 1005 or BIOL 1400 ; Microbiology or Molecular Genetics major or minor or Animal Sciences, Biomedical and Clinical Sciences major"
"MMG","2010","Microbiol & Infectious Disease","90704","A04","LAB","12:00","14:00","T R","4","","","K. Hodge","0","0","","BHSC 1340 , BCOR 1400 , BCOR 1425 , BIOL 1005 or BIOL 1400 ; Microbiology or Molecular Genetics major or minor or Animal Sciences, Biomedical and Clinical Sciences major"
"MMG","2010","Microbiol & Infectious Disease","90705","A05","LAB","14:30","16:30","T R","4","","","K. Hodge","0","0","","BHSC 1340 , BCOR 1400 , BCOR 1425 , BIOL 1005 or BIOL 1400 ; Microbiology or Molecular Genetics major or minor or Animal Sciences, Biomedical and Clinical Sciences major"
"MMG","2010","Microbiol & Infectious Disease","90825","A06","LAB","14:30","16:30","T R","4","","","K. Hodge","0","0","","BHSC 1340 , BCOR 1400 , BCOR 1425 , BIOL 1005 or BIOL 1400 ; Microbiology or Molecular Genetics major or minor or Animal Sciences, Biomedical and Clinical Sciences major"
"MMG","2010","Microbiol & Infectious Disease","90671","ZRA","LEC","14:20","15:10","M W F","4","","","Guy/Hodge","0","0","","BHSC 1340 , BCOR 1400 , BCOR 1425 , BIOL 1005 or BIOL 1400 ; Microbiology or Molecular Genetics major or minor or Animal Sciences, Biomedical and Clinical Sciences major"
"MMG","2700","Foundations in R for Life Sci","95377","A","LEC","10:05","11:20","T R","3","","","P. Rodriguez","0","0","","BCOR 2300"
"MMG","2991","Internship","93235","A","IND","TBA","TBA","","1 to 18","","","R. Guy","0","0","",""
"MMG","2993","Independent Study","92029","A","TD","TBA","TBA","","1 to 18","","","R. Guy","0","0","",""
"MMG","2994","Teaching Assistantship","91866","A","IND","TBA","TBA","","1 to 3","","","K. Hodge","0","0","",""
"MMG","2995","Undergraduate Research","92994","A","TD","TBA","TBA","","1 to 18","","","R. Guy","0","0","",""
"MMG","3010","Applied Cell & Mol Bio Lab","93336","A","LAB","11:30","14:00","M W F","4","","","M. Slavik","0","0","","MMG 2040 or BIOC 3007"
"MMG","3110","Bacterial Genetics","90232","A","LEC","08:30","09:20","M W F","3","","","M. Wargo","0","0","","MMG 2010 , MMG 2040 , or BCOR 2300"
"MMG","3110","Bacterial Genetics","90829","ZRA","LEC","08:30","09:20","M W F","3","","","M. Wargo","0","0","","MMG 2010 , MMG 2040 , or BCOR 2300"
"MMG","3250","Eukaryotic Virology","95376","A","LEC","14:50","16:05","T R","3","","","E. Bruce","0","0","","BCOR 2500 or BCOR 2505"
"MMG","3300","Emerging Infectious Diseases","93230","A","LEC","10:05","11:20","T R","3","","","B. Martorelli Di Genova","0","0","D2|SU","MMG 2010 , BCOR 2500 , or BCOR 2505"
"MMG","3310","Survey Bioinformatic Databases","92678","A","LEC","08:30","09:45","T R","3","","","Rodriguez/Chant","0","0","QR","MMG 2040 or BCOR 2300"
"MMG","3330","Genetics and Genomics","90733","A","LEC","11:40","12:55","T R","3","","","A. Chant","0","0","","BCOR 2300 ; BCOR 2500 or BCOR 2505"
"MMG","3991","Internship","91867","A","IND","TBA","TBA","","1 to 18","","","R. Guy","0","0","",""
"MMG","3993","Independent Study","92058","A","TD","TBA","TBA","","1 to 18","","","R. Guy","0","0","",""
"MMG","3994","Teaching Assistantship","91868","A","IND","TBA","TBA","","1 to 3","","","K. Hodge","0","0","",""
"MMG","3995","Undergraduate Research","92995","A","TD","TBA","TBA","","1 to 18","","","R. Guy","0","0","",""
"MMG","4899","Senior Seminar","90888","A","SEM","14:15","15:45","M","2","","","J. Murray","0","0","","MMG 2010 , MMG 2040"
"MMG","6330","Adv Genetics and Genomics","94952","A","LEC","10:50","11:40","M W F","3","","","S. Roberts","0","0","","Understanding of basic genetics, molecular biology, and biochemistry concepts is assumed"
"MMG","6391","Master's Thesis Research","93234","A","TD","TBA","TBA","","1 to 18","","","L. Knodler","0","0","",""
"MMG","6391","Master's Thesis Research","93233","B","TD","TBA","TBA","","1 to 18","","","J. Celli","0","0","",""
"MMG","6391","Master's Thesis Research","91063","C","TD","TBA","TBA","","1 to 18","","","S. Doublie","0","0","",""
"MMG","6391","Master's Thesis Research","92587","D","TD","TBA","TBA","","1 to 18","","","N. Chatterjee","0","0","",""
"MMG","6391","Master's Thesis Research","92588","E","TD","TBA","TBA","","1 to 18","","","S. Diehl","0","0","",""
"MMG","6391","Master's Thesis Research","91064","H","TD","TBA","TBA","","1 to 18","","","E. Bruce","0","0","",""
"MMG","6391","Master's Thesis Research","91065","J","TD","TBA","TBA","","1 to 18","","","M. Thali","0","0","",""
"MMG","6391","Master's Thesis Research","94490","K","TD","TBA","TBA","","1 to 18","","","D. Brasino","0","0","",""
"MMG","6391","Master's Thesis Research","91066","L","TD","TBA","TBA","","1 to 18","","","G. Ward","0","0","",""
"MMG","6391","Master's Thesis Research","91067","M","TD","TBA","TBA","","1 to 18","","","M. Wargo","0","0","",""
"MMG","6391","Master's Thesis Research","92806","N","TD","TBA","TBA","","1 to 18","","","B. Martorelli Di Genova","0","0","",""
"MMG","6890","Graduate Teaching Practicum","92996","A","IND","TBA","TBA","","3","","","K. Hodge","0","0","",""
"MMG","6990","Ethics in Graduate Research","95378","A","SEM","13:45","15:00","F","1","","","Thali/Tierney","0","0","",""
"NFS","1033","What's Brewing in Food Science","90418","A","LEC","09:40","10:30","M W F","3","","","T. Pritchard","0","0","",""
"NFS","1043","Fundamentals of Nutrition","90027","A","LEC","16:25","17:40","T R","3","","","L. Pope","0","0","N1","High school chemistry and biology"
"NFS","1043","Fundamentals of Nutrition","95034","C","LEC","08:30","09:20","M W F","3","","","B. Shea","0","0","N1","High school chemistry and biology"
"NFS","1043","Fundamentals of Nutrition","92982","OL1","X","TBA","TBA","","3","","","B. Shea","0","0","N1","High school chemistry and biology"
"NFS","1044","Survey of the Field","90014","A","LEC","14:20","15:10","M","1","","","T. Pritchard","0","0","","Nutrition and Food Science majors and Dietetics, Nutrition and Food Science majors only, or Instructor permission"
"NFS","1053","Basic Concepts of Foods","92314","OL1","X","TBA","TBA","","3","","","A. Trubek","0","0","",""
"NFS","1073","Farm to Table: Food Sys","91892","A","LEC","10:50","11:40","M W F","3","","","E. Belarmino","0","0","D2|S1|SU",""
"NFS","1990","Basic Concepts of Foods Lab","95548","L01","LAB","12:00","14:45","M","1","","","E. Barbour","0","0","",""
"NFS","1990","Basic Concepts of Foods Lab","95549","L02","LAB","13:10","14:00","W","1","","","E. Barbour","0","0","",""
"NFS","1990","Basic Concepts of Foods Lab","95554","L03","LAB","16:35","19:20","R","1","","","E. Barbour","0","0","",""
"NFS","1990","Basic Concepts of Foods Lab","95555","L04","LAB","08:30","09:20","M","1","","","E. Barbour","0","0","",""
"NFS","2113","U.S. Food Policy and Politics","91813","A","LEC","15:30","16:45","M W","3","","","A. Aiyar","0","0","","NFS 1073 or CDAE 1020 or CDAE 1040"
"NFS","2143","Nutrition in the Life Cycle","93333","A","LEC","13:15","14:30","T R","3","","","K. Rose","0","0","","NFS 1043"
"NFS","2163","Sports Nutrition","90015","A","LEC","08:30","09:45","T R","3","","","C. Skinner","0","0","","NFS 1043 or Instructor permission"
"NFS","2183","Introduction to Biochemistry","91817","A","LEC","15:30","16:20","M W F","3","","","L. Almstead","0","0","","CHEM 1580 ; or CHEM 2580 and CHEM 2585 ; or other acceptable coursework in organic chemistry"
"NFS","2210","Food Chemistry: Macronutrients","96162","A","LEC","10:50","11:40","M W F","4","","","A. Iqbal","0","0","","CHEM 1580"
"NFS","2990","Food Analysis I","95553","B","1","11:40","12:55","T R","3","","","F. Zare","0","0","","Department permission"
"NFS","2991","Internship","92528","A","IND","TBA","TBA","","1 to 18","","",".. Staff","0","0","","Department permission"
"NFS","2995","Undergraduate Research","91607","A","TD","TBA","TBA","","1 to 18","","","A. Etter","0","0","","Department permission"
"NFS","3203","Food Microbiology","90022","A","LEC","11:40","12:55","T R","3","","","A. Etter","0","0","","NFS 2153 , NFS 2156 or NFS 2183"
"NFS","3204","Food Microbiology Lab","91634","A","LAB","13:10","14:00","M W F","1","","","A. Etter","0","0","",""
"NFS","3204","Food Microbiology Lab","91636","B","LAB","12:00","12:50","M W F","1","","","A. Etter","0","0","",""
"NFS","3223","Nutrition Educ & Counseling","90005","A","LEC","08:30","09:45","T R","3","","","K. Rose","0","0","",""
"NFS","3890","Community Practicum","90013","A","IND","TBA","TBA","","1 to 3","","","K. Rose","0","0","","Instructor permission"
"NFS","3991","Internship","91858","A","IND","TBA","TBA","","1 to 18","","","K. Rose","0","0","","Departmental permission"
"NFS","3994","Teaching Assistantship","95137","A","IND","TBA","TBA","","1 to 3","","","L. Almstead","0","0","",""
"NFS","3994","Teaching Assistantship","92703","B","IND","16:25","17:40","T R","1 to 3","","","L. Pope","0","0","",""
"NFS","3994","Teaching Assistantship","93522","C","IND","08:30","09:20","M W F","1 to 3","","","C. Skinner","0","0","",""
"NFS","3994","Teaching Assistantship","94134","D","IND","TBA","TBA","","1 to 3","","","Trubek/Barbour","0","0","",""
"NFS","3994","Teaching Assistantship","94264","E","IND","TBA","TBA","","1 to 3","","","K. Rose","0","0","",""
"NFS","3995","Undergraduate Research","92438","A","TD","TBA","TBA","","1 to 18","","","A. Etter","0","0","",""
"NFS","4245","Nutrition for Global Health","94074","A","LEC","10:05","11:20","T R","3","","","E. Belarmino","0","0","GC1","NFS 1043 , NFS 2143 , NFS 3243 ; Senior Nutrition and Food Sciences majors and minors only"
"NFS","4260","Medical Nutrition Therapy I","94030","A","LEC","14:50","16:05","T R","3","","","K. Rose","0","0","","NFS 2143 , Senior standing, NFS Dietetics Concentration major"
"NFS","4286","NFS Senior Seminar","92186","A","SEM","14:20","15:10","W","1","","","L. Pope","0","0","","Nutrition and Food Sciences major; Senior standing"
"NFS","4286","NFS Senior Seminar","94455","B","SEM","14:20","15:10","W","1","","","A. Etter","0","0","","Nutrition and Food Sciences major; Senior standing"
"NFS","6100","MSD Journal Club","92699","OL1","X","16:30","18:00","M","2","","","F. Bertmann","0","0","","Master of Science in Dietetics student"
"NFS","6120","Supervised Practice II","90227","OL1","X","10:00","14:00","M","4","","","F. Bertmann","0","0","","Master of Science in Dietetics student"
"NFS","6130","Evidence-based Practice Prjct","90023","OL1","X","14:30","16:00","M","2","","","C. Skinner","0","0","",""
"NFS","6362","Intro to Research Methods","94488","A","LEC","12:00","15:00","R","3","","",".. Staff","0","0","",""
"NFS","6391","Master's Thesis Research","94216","A","TD","TBA","TBA","","1 to 18","","","T. Bhurosy","0","0","",""
"NFS","6391","Master's Thesis Research","92295","B","TD","TBA","TBA","","1 to 18","","","A. Etter","0","0","",""
"NFS","6391","Master's Thesis Research","92296","C","TD","TBA","TBA","","1 to 18","","","E. Belarmino","0","0","",""
"NFS","6391","Master's Thesis Research","91068","E","TD","TBA","TBA","","1 to 18","","","A. Trubek","0","0","",""
"NFS","6391","Master's Thesis Research","91069","F","TD","TBA","TBA","","1 to 18","","","L. Pope","0","0","",""
"NFS","6391","Master's Thesis Research","95227","L","TD","TBA","TBA","","1 to 18","","","C. Skinner","0","0","",""
"NFS","6392","Master's Project Research","92383","A","TD","TBA","TBA","","1 to 6","","","T. Pritchard","0","0","","Nutrition &amp; Food Sciences non-thesis student; Instructor permission"
"NFS","6392","Master's Project Research","92432","B","TD","TBA","TBA","","1 to 6","","","A. Trubek","0","0","","Nutrition &amp; Food Sciences non-thesis student; Instructor permission"
"NFS","6392","Master's Project Research","92529","C","TD","TBA","TBA","","1 to 6","","","F. Bertmann","0","0","","Nutrition &amp; Food Sciences non-thesis student; Instructor permission"
"NFS","6392","Master's Project Research","92530","D","TD","TBA","TBA","","1 to 6","","","L. Pope","0","0","","Nutrition &amp; Food Sciences non-thesis student; Instructor permission"
"NFS","6392","Master's Project Research","92532","H","TD","TBA","TBA","","1 to 6","","","A. Etter","0","0","","Nutrition &amp; Food Sciences non-thesis student; Instructor permission"
"NFS","6392","Master's Project Research","92533","I","TD","TBA","TBA","","1 to 6","","","E. Belarmino","0","0","","Nutrition &amp; Food Sciences non-thesis student; Instructor permission"
"NFS","6990","Social & Behavioral Nutrition","95551","OL1","X","11:00","14:00","M","3","","","T. Bhurosy","0","0","",""
"NR","1010","Natural Hist & Human Ecology 1","90303","A","LEC","10:05","11:20","T R","4","","","Poleman/Brooks","0","0","N2",""
"NR","1010","Natural Hist & Human Ecology 1","91835","A01","LAB","13:15","17:15","T","4","","","Poleman/Brooks","0","0","N2",""
"NR","1010","Natural Hist & Human Ecology 1","92016","A02","LAB","13:15","17:15","W","4","","","Poleman/Brooks","0","0","N2",""
"NR","1010","Natural Hist & Human Ecology 1","92017","A03","LAB","13:15","17:15","R","4","","","Poleman/Brooks","0","0","N2",""
"NR","1010","Natural Hist & Human Ecology 1","90305","A04","LAB","13:15","17:15","T","4","","","Poleman/Brooks","0","0","N2",""
"NR","1010","Natural Hist & Human Ecology 1","90306","A05","LAB","13:15","17:15","T","4","","","Poleman/Brooks","0","0","N2",""
"NR","1010","Natural Hist & Human Ecology 1","90304","A06","LAB","13:15","17:15","F","4","","","Poleman/Brooks","0","0","N2",""
"NR","1010","Natural Hist & Human Ecology 1","90500","A07","LAB","13:15","17:15","W","4","","","Poleman/Brooks","0","0","N2",""
"NR","1010","Natural Hist & Human Ecology 1","90501","A08","LAB","13:15","17:15","W","4","","","Poleman/Brooks","0","0","N2",""
"NR","1010","Natural Hist & Human Ecology 1","91991","A09","LAB","13:15","17:15","W","4","","","Poleman/Brooks","0","0","N2",""
"NR","1010","Natural Hist & Human Ecology 1","91992","A10","LAB","13:15","17:15","R","4","","","Poleman/Brooks","0","0","N2",""
"NR","1010","Natural Hist & Human Ecology 1","92856","A11","LAB","13:15","17:15","R","4","","","Poleman/Brooks","0","0","N2",""
"NR","1010","Natural Hist & Human Ecology 1","92857","A12","LAB","13:15","17:15","R","4","","","Poleman/Brooks","0","0","N2",""
"NR","1010","Natural Hist & Human Ecology 1","93096","A13","LAB","13:15","17:15","F","4","","","Poleman/Brooks","0","0","N2",""
"NR","1010","Natural Hist & Human Ecology 1","94124","A14","LAB","13:15","16:15","F","4","","","Poleman/Brooks","0","0","N2",""
"NR","1010","Natural Hist & Human Ecology 1","94125","A15","LAB","13:15","17:15","F","4","","","Poleman/Brooks","0","0","N2",""
"NR","1010","Natural Hist & Human Ecology 1","95161","B","LEC","10:05","11:20","T R","4","","","Poleman/Brooks","0","0","N2",""
"NR","1090","VT: Natural & Cultural Hst","92858","A","LEC","09:40","10:30","M W F","4","","","Yayac/Hoff","0","0","N2|SU",""
